group_code,breeder,breeder_cross_code,eval_cat,Concept,Funding,state,Fruit count,Fruit Load,harvest_date,tray_number,fruit_left,fruit_harvested,All trays Quanity,total thrown,# rots thrown (12wk?),# softs thown (12wks?),Date,ave_frtWgt_harvest,fruitCount_total,failed_thrshld,breeder_response,ave_frtWgt_total,data_type,harvest_brix,harvest_dm,Sensory  Dry Matter (%),storage_week_due,sensory_week_due,coolstore_removal_date,days_ripen,primary_shape,taste_done,sensory_firmness,sensory_brix,storage1_date,storage1_week,storage1_firmness,last_storage_date,last_storage_week,last_storage_firmness,post_harvest_state,Sensory Brix (SSC) - Combined,Sensory Brix (SSC) - Stem,Sensory Brix (SSC) - Stylar,Sensory Chroma-C,Sensory Chroma-H,Sensory Chroma-L,Sensory Days to Ripen,Sensory FF Flat (kgf) Fruit Firmness,Sensory FF Flat (kgf) Fruit Firmness - Core,Sensory Fruit Diameter Maximum (mm),Sensory Fruit Diameter Minimum (mm),Sensory Fruit Diameter Ratio,Sensory Fruit Length (mm),Sensory Core Cavity,Sensory Core Colour,Sensory Core Firmness,Sensory Core Size,Sensory Cross Section,Sensory Hair Removability,Sensory Lenticels,Sensory Primary Shape,Sensory  Red FAST-Intensity Outer,Sensory  Red FAST-Intesity Inner,Sensory  Red FAST-Red Equatorial Spread,Sensory  Red Longitudinal Spread,Sensory  Sample size,Sensory Secondary Shape,Sensory Shoulder Shape,Sensory Skin Hairiness,Sensory Stylar Cavity External,Sensory Stylar Cavity Internal,Sensory Stylar End Shape,Sensory Woody Plug,Date1,Taster 1,O/A 1,Sweetness 1,Acid 1,Texture 1,Juiciness 1,Intensity 1,Duration 1,Core 1,Ripeness 1,retaste 1,SensoryComments1,Date2,Taster 2,O/A 2,Sweetness 2,Acid 2,Texture 2,Juiciness 2,Intensity 2,Duration 2,Core 2,Ripeness 2,retaste 2,SensoryComments2,Date3,Taster 3,O/A 3,Sweetness 3,Acid 3,Texture 3,Juiciness 3,Intensity 3,Duration 3,Core 3,Ripeness 3,retaste 3,SensoryComments3,Date4,Taster 4,O/A 4,Sweetness 4,Acid 4,Texture 4,Juiciness 4,Intensity 4,Duratioin 4,Core 4,Ripeness 4,retaste 4,SensoryComments4,Date5,Taster 5,O/A 5,Sweetness 5,Acid 5,Texture 5,Juiciness 5,Intensity 5,Duration 5,Core 5,Ripeness 5,retaste 5,SensoryComments5,Date6,Taster 6,O/A 6,Sweetness 6,Acid 6,Texture 6,Juiciness 6,Intensity 6,Duration 6,Core 6,Ripeness 6,retaste 6,SensoryComments6,Date7,Taster 7,O/A 7,Sweetness 7,Acid 7,Texture 7,Juiciness 7,Intensity 7,Duration 7,Core 7,Ripeness 7,retaste 7,Taster 8,SensoryComments7,Date8,O/A 8,Sweetness 8,Acid 8,Texture 8,Juiciness 8,Intensity 8,Duration 8,Core 8,Ripeness 8,retaste 8,SensoryComments8
K10.01-04-01e,EP,ZI83,ZG_EP,Green,Commercial,Culled,25,2,10/06/2016,1608730,4,19,10,1,1,0,29-Aug-16,86.57,25,Fruit Weight (g),Keep,90.48,Destructive,8.7,18.2,,,,23/09/2016,8.2,Ovoid,YES,0.46,14.9,31/08/2016,12,0.76,,,,Finished,14.9,14.3,15.5,30.3,114.28,50.6,8.2,0.46,0,49.99,46.8,0.94,58.73,No Cavity,Gel discoloured/Cream,Slightly Firm,3,,Moderate,0,Ovoid,0,0,0,0,5,0,Rounded,0,1,0,Hollow with Raised,1,23-Sep-16,hrkmxp,3,4,7,7,2,High,Medium,No Dectectable Firmness,Good,,grassy/plastic/metallic/sour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-04-01j,EP,ZI83,ZG_EP,Green,Commercial,Culled,27,2,14/06/2016,1609563,4,17,10,,,,,135.29,25,Dry Matter (%),Keep,138.1,Destructive,7.65,15.61,,,,4/10/2016,11,Obovoid,YES,0.8,14.83,21/09/2016,14,1.52,,,,Finished,14.83,15.64,14.02,30.15,110.9,54.6,11,0.8,0,56.09,51.04,0.91,77.54,Small,Gel discoloured/Cream,Quite Hard to Firm,4,,Easy,0,Obovoid,0,0,0,0,5,0,Rounded,0,1,1,Hollow with Raised,1,25-Oct-16,hrkark,6,7,6,5,3,Medium,Medium,Slightly Firm,Good,,"weak pineapple flavour, sl firm texture but not underrripe. Intensity med- low- needs a touch more intensity.",25-Oct-16,hrkmxp,6.5,7,6,7,4,Medium,Low,No Dectectable Firmness,Good,,real honey dew sweet w a mild tang a/t txt sl crisp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-04-08d,EP,ZK83,ZG_EP,Green,Commercial,Culled,9,1,31/05/2016,1606817,3,7,3,1,1,0,22-Aug-16,100.6,7,,,100.6,Predicted,9.4,16.31200594,,,,,,,,,,25/08/2016,12,0.42,,,,Finished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-04-09f,Control,Hayward,CTRLgreen,,,Culled,20,2,14/06/2016,1609939,5,15,10,,,,,95.33,21,,,104.17,Destructive,10.8,18.53,,,,26/07/2016,27.17,Ellipsoid,YES,0.89,14.32,7/09/2016,12,1.63,,,,Finished,14.32,14,14.64,28.06,109.18,55.88,27.17,0.89,0,49.83,48.21,0.97,64.77,No Cavity,White,Moderately Firm,3,,Difficult,0,Ellipsoid,0,0,0,0,5,0,Rounded,hairy,1,0,Slightly Raised,1,5-Sep-16,hrkpgs,5,6,7,5,3,High,Medium,No Dectectable Firmness,Good,,Initial sweetness then sour apple remains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-04-09h,EP,ZI44,ZG_EP,Green,Commercial,Culled,29,2,14/06/2016,1609535,15,17,,,,,,129.41,25,Dry Matter (%),End,129.25,Destructive,8,16.68,,,,,,,,,,,,,,,,Finished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-05-01c,EP,ZI83,ZG_EP,Green,Commercial,Culled,49,3,14/06/2016,1609483,22,39,,,,,,111.79,51,Dry Matter (%),End,114,Destructive,7.2,15.35,,,,,,,,,,,,,,,,Finished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-05-01j,EP,ZI83,ZG_EP,Green,Commercial,Culled,73,4,26/05/2016,1606348,26,52,10,,,,,140.52,67,,,140.14,Destructive,8.4,18.37,,,,30/08/2016,8.5,Oblong,YES,0.39,15.27,17/08/2016,12,0.79,,,,Finished,15.27,14.98,15.56,27.61,111.7,54.36,8.5,0.39,0,60.13,53.05,0.88,73.35,No Cavity,Gel discoloured/Cream,Moderately Firm,4,,Moderate,0,Oblong,0,0,0,0,5,0,Square,0,1,0,Hollow with Raised,2,8-Sep-16,hrkark,6.5,6,7,5,4,High,Medium,No Dectectable Firmness,Slightly over-ripe,,"high fruity flavour, then tangy pineapple, tang builds sl. nice ",8-Sep-16,hrktlt,6,7,6,7,4,High,Medium,No Dectectable Firmness,,,"high sweet citrus tang, like mild tasting manderine,interesting mod light tang finnish",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-05-02b,EP,ZJ83,ZG_EP,Green,Commercial,Culled,9,1,10/06/2016,1608790,0,4,,4,4,0,30-Aug-16,139.78,4,,,139.78,Predicted,10.84,17.59227005,,,,,,,,,,,,,,,,Finished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-05-02g,EP,ZJ83,ZG_EP,Green,Commercial,Culled,49,3,2/06/2016,1607344,13,38,10,2,1,1,24-Aug-16,133.79,47,,,135.13,Destructive,8.73,18.11,,,,12/09/2016,2.8,Maliform,YES,0.38,15.59,25/08/2016,12,0.68,,,,Finished,15.59,15.76,15.42,30.63,110.6,55.92,2.8,0.38,0,64.11,56.13,0.88,68.41,No Cavity,Gel discoloured/Cream,Moderately Firm,4,,Difficult,0,Maliform,0,0,0,0,5,0,Square,0,1,0,Slightly Hollow with Raised,1,13-Sep-16,hrkark,6,6,6,5,3,Medium,Medium,Slightly Firm,Good,,"sl  grassy core, mod fruity with pleasant tang. ok",13-Sep-16,hrkmxp,6,6,6,6,3,Medium,Medium,No Dectectable Firmness,Good,,mod caramel sweet w lime tang txt faintly grainy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-06-02i,EP,ZI83,ZG_EP,Green,Commercial,Culled,42,3,10/06/2016,1608744,10,29,10,2,2,0,12-Sep-16,119.41,38,,,119.65,Destructive,10.27,18.02,,,,21/09/2016,8.6,Ellipsoid,YES,0.46,15.79,31/08/2016,12,0.8,,,,Finished,15.79,15.44,16.14,30.75,109.4,54.67,8.6,0.46,0,56.53,52.66,0.94,68.49,No Cavity,White,Moderately Firm,3,,Moderate,0,Ellipsoid,0,0,0,0,5,0,Rounded,0,0,0,Hollow with Raised,2,26-Sep-16,hrkmxp,6.5,6,6,8,3,Medium,Low,No Dectectable Firmness,Good,,"mod fruity sweet w  grassy tang, flav doesnt last, txt creamy",26-Sep-16,hrktlt,5,6,5,6,4,Medium,Low,No Dectectable Firmness,Slightly over-ripe,,"mod sweet sl frt flv fades quick , bland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-06-04f,EP,ZK83,ZG_EP,Green,Commercial,Culled,32,3,10/06/2016,1608764,2,20,6,1,1,0,30-Aug-16,101.03,29,,,100.47,Destructive,8.73,17.18,,,,26/09/2016,13.5,Ellipsoid,,0.61,13.95,31/08/2016,12,1.09,,,,Finished,13.95,13.75,14.15,27.64,107.22,61.58,13.5,0.6,0,57.11,49.18,0.86,71.81,No Cavity,White,Quite Hard to Firm,4,,Easy,0,Ellipsoid,0,0,0,0,2,0,Rounded,0,1,0,Hollow with Raised,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-07-02d,EP,ZI83,ZG_EP,Green,Commercial,Culled,14,2,2/06/2016,1607449,3,12,9,,,,,112.53,14,,,113.48,Destructive,11.3,19.1,,,,5/09/2016,8.5,Globose,YES,0.46,16.03,25/08/2016,12,0.89,,,,Finished,16.025,15.9,16.15,31.24,111.75,55.54,8.5,0.46,0,54.75,51.13,0.93,62.31,No Cavity,White,Moderately Firm,4,,Difficult,0,Globose,0,0,0,0,4,0,Rounded,0,1,0,Hollow with Raised,1,12-Sep-16,hrktlt,5.5,6,6,6,3,Medium,Medium,No Dectectable Firmness,Good,,"mod sweet frty  musty flv, fades ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-07-03j,EP,ZI44,ZG_EP,Green,Commercial,Culled,8,1,10/06/2016,1608789,2,7,5,,,,,152.07,7,,,152.07,Predicted,8.15,14.70384269,,,,22/09/2016,1,Ellipsoid,,0.45,11.28,31/08/2016,12,0.83,,,,Finished,11.275,10.15,12.4,23.44,116.19,40.9,1,0.45,0,56.1,50.43,0.9,83.88,No Cavity,Gel discoloured/Cream,Moderately Firm,4,,Easy,0,Ellipsoid,0,0,0,0,2,0,Rounded,0,1,0,Flat,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-07-05e,EP,ZE44,ZG_EP,Green,Commercial,Culled,24,2,14/06/2016,1609595,5,17,10,,,,,117.06,24,,,117.6,Destructive,8,18.57,,,,19/09/2016,7.33,Obovoid,YES,0.6,16.05,7/09/2016,12,1.01,,,,Finished,16.05,16.06,16.04,28.6,111.74,48.22,7.33,0.6,0,51.42,48.48,0.94,74.47,No Cavity,Light Green,Moderately Firm,4,,Moderate,0,Obovoid,0,0,0,0,5,0,Rounded,0,2,2,Hollow with Raised,1,26-Sep-16,hrkark,6,7,5,5,3,Medium,Medium,No Dectectable Firmness,Slightly over-ripe,,"mod sweet , sl candy with mild fruity finish. needs more intensity",26-Sep-16,hrkmxp,6,6,5,7,4,Medium,Low,No Dectectable Firmness,Good,," burst of candy sweet w grassy tang that doesnt last, txt melting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-07-06j,EP,ZI44,ZG_EP,Green,Commercial,Culled,26,2,14/06/2016,1609559,18,19,,,,,,109.47,27,Dry Matter (%),End,111.84,Destructive,6.4,16.76,,,,,,,,,,,,,,,,Finished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-08-05c,EP,ZE44,ZG_EP,Green,Commercial,Culled,51,3,14/06/2016,1609572,30,38,,,,,,91.58,50,Dry Matter (%),End,92.24,Destructive,6.43,16.01,,,,,,,,,,,,,,,,Finished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-08-05e,EP,ZE44,ZG_EP,Green,Commercial,Culled,15,2,10/06/2016,1608722,4,15,9,,,,,123.71,17,,,122.19,Destructive,14.2,17.63,,,,29/07/2016,33.2,Globose,YES,0.56,15.84,31/08/2016,12,0.82,,,,Finished,15.84,15.52,16.16,34.27,109.08,55.14,33.2,0.56,0,60.67,53.16,0.88,62.9,No Cavity,White,Moderately Firm,6,,Difficult,0,Globose,0,0,0,0,5,0,Rounded,0,1,1,mix,1,29-Aug-16,hrkpgs,5.5,6,6,5,3,Medium,Medium,No Dectectable Firmness,Good,,"Sl sweet with lemony tang that lingers, sl too tangy balance overall",29-Aug-16,hrktlt,6.5,7,6,5,4,High,Medium,No Dectectable Firmness,Good,,"frty lemon lime cordial flv fades , high sweet tang, pleasant different flv but flv intensity needed to last longer. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-09-01i,EP,ZJ83,ZG_EP,Green,Commercial,Culled,19,2,2/06/2016,1607352,0,7,6,,,,,120.36,13,,,117.93,Destructive,9.9,17.72,,,,1/09/2016,7,Square,YES,0.48,15.33,25/08/2016,12,0.96,,,,Finished,15.335,15.17,15.5,30.03,112.57,55.72,7,0.48,0,58.24,50.58,0.87,69.42,No Cavity,White,Moderately Firm,5,,Moderate,0,Square,0,0,0,0,3,0,Square,0,0,0,Hollow with Raised,1,9-Sep-16,hrkark,5,6,6,5,2,Low,Low,Slightly Firm,Good,,"mild sweet, mild tangy finish, sl bland",9-Sep-16,hrktlt,5.5,6,6,5,4,Medium,Medium,Slightly Firm,Good,,"mod sweet tang ,fades to light tang, sl nutty flv in core,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-09-02i,EP,ZI83,ZG_EP,Green,Commercial,Culled,6,1,31/05/2016,1606794,0,6,5,,,,,149.35,6,,,149.35,Predicted,8.19,17.15821444,,,,7/09/2016,10.33,Globose,YES,0.45,14.53,25/08/2016,12,0.81,,,,Finished,14.535,14,15.07,31.3,111.79,55.14,10.33,0.45,0,61.15,52.96,0.87,69.6,No Cavity,White,Moderately Firm,5,,Moderate,0,Globose,0,0,0,0,3,Maliform,Square,0,0,0,Hollow with Raised,1,15-Sep-16,hrktlt,5,6,6,5,4,Medium,Low,No Dectectable Firmness,Good,,"bland mild sweet apple  tang , ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-09-03c,EP,ZI44,ZG_EP,Green,Commercial,Culled,44,3,10/06/2016,1608716,27,41,,,,,,108.46,50,Dry Matter (%),End,108.49,Destructive,8.53,15.62,,,,,,,,,,,,,,,,Finished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-09-03j,EP,ZI44,ZG_EP,Green,Commercial,Culled,51,3,2/06/2016,1607350,2,14,5,2,0,2,22-Aug-16,79.4,37,Fruit Weight (g),Keep,91.07,Destructive,9.75,17.16,,,,5/09/2016,1,Globose,,0.35,13.6,25/08/2016,12,0.66,,,,Finished,13.6,13.2,14,25.5,115.59,46.4,1,0.35,0,47.37,46.13,0.97,51.52,No Cavity,Gel discoloured/Cream,Slightly Firm,4,,Moderate,0,Globose,0,0,0,0,2,0,Square,0,0,1,Slightly Raised,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-09-04c,EP,ZK83,ZG_EP,Green,Commercial,Culled,12,2,31/05/2016,1606801,2,8,6,,,,,120.94,10,,,117.03,Predicted,11.69,17.96269219,,,,7/09/2016,9,Ellipsoid,,0.38,13.7,25/08/2016,12,0.7,,,,Finished,13.7,13.65,13.75,27.36,111.32,52.08,9,0.38,0,54.68,50.41,0.92,69.76,No Cavity,White,Moderately Firm,3,,Easy,0,Ellipsoid,0,0,0,0,2,0,Strongly Sloping,0,0,1,Hollow with Raised,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-09-04e,EP,ZK83,ZG_EP,Green,Commercial,Culled,25,2,5/05/2016,1603254,15,16,,,,,,69.33,23,Fruit Weight (g),End,75.38,Destructive,9.9,16.58,,,,,,,,,,,,,,,,Finished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-09-05i,EP,ZE44,ZG_EP,Green,Commercial,Culled,15,2,14/06/2016,1609609,2,11,8,,,,,107.27,14,,,105.32,Destructive,6.4,18.51,,,,3/10/2016,12.33,Ellipsoid,YES,0.6,15.22,7/09/2016,12,1.4,,,,Finished,15.22,14.77,15.67,30.94,110.83,50.81,12.33,0.6,0,50.87,47.29,0.93,78.61,No Cavity,Gel discoloured/Cream,Moderately Firm,3,,Easy,0,Ellipsoid,0,0,0,0,3,0,Strongly Sloping,0,0,0,Hollow with Raised,3,13-Oct-16,hrkark,6,6,6,5,2,Medium,Medium,No Dectectable Firmness,Good,,"mod sweet apple flavour, mild tang finish. ok",13-Oct-16,hrktlt,6.5,6,6,5,4,Medium,Medium,No Dectectable Firmness,Good,,"mod sweet ,nice frty apple flv mild sour tang lingers",12-Oct-16,hramwd,5.5,5,5,6,3,Medium,Medium,No Dectectable Firmness,Good,,mod fruity sweet w mod green grape tang txt ok,12-Oct-16,hrkpgs,5.5,7,5,4,2,Low,Low,No Dectectable Firmness,Slightly over-ripe,,"Sweet bland melon, sl tang after, sl dry/mealy (sample sitting too long before taste?)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-09-06e,EP,ZI44,ZG_EP,Green,Commercial,Culled,8,1,31/05/2016,1606812,2,7,5,,,,,111.83,7,,,111.83,Predicted,9.23,17.25467227,,,,5/09/2016,2,Obovoid,,0.53,13.05,25/08/2016,12,0.69,,,,Finished,13.05,12.3,13.8,28.92,112.91,49.05,2,0.53,0,58.61,46.89,0.81,61.74,Small,White,Moderately Firm,3,,Moderate,0,Obovoid,0,0,0,0,2,Maliform,Rounded,0,1,2,Hollow with Raised,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-09-06f,EP,ZI44,ZG_EP,Green,Commercial,Culled,11,2,31/05/2016,1606766,0,4,4,,,,,96.88,5,,,99.64,Predicted,8.33,15.09780018,,,,7/09/2016,10.5,Ellipsoid,,0.59,11.08,25/08/2016,12,0.75,,,,Finished,11.075,10.45,11.7,28.89,113.34,47.54,10.5,0.58,0,49.53,45.31,0.91,70.95,No Cavity,Light Green,Moderately Firm,4,,Difficult,0,Ellipsoid,0,0,0,0,2,0,Rounded,0,0,0,Hollow with Raised,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-09-07e,EP,ZE44,ZG_EP,Green,Commercial,Culled,33,3,10/06/2016,1608769,12,24,10,1,0,1,29-Aug-16,86.2,33,Fruit Weight (g),Keep,90.36,Destructive,10.7,18.23,,,,23/09/2016,3.4,Ellipsoid,YES,0.47,14.14,31/08/2016,12,0.76,,,,Finished,14.14,13.92,14.36,30.5,112.22,48.26,3.4,0.47,0,47.68,42.32,0.89,69.16,No Cavity,Gel discoloured/Cream,Moderately Firm,2,,Easy,0,Ellipsoid,0,0,0,0,5,0,Rounded,0,1,0,Slightly Hollow,1,26-Sep-16,hrkark,5,6,5,5,3,Low,Medium,No Dectectable Firmness,Slightly over-ripe,,mild sweet flavour goes to sl bland. needs more intensity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-09-07h,EP,ZE44,ZG_EP,Green,Commercial,Culled,44,3,14/06/2016,1609608,11,33,10,1,1,0,6-Sep-16,117.58,42,,,119.93,Destructive,7.87,17.66,,,,26/09/2016,7.2,Ellipsoid,,0.37,12.51,7/09/2016,12,0.89,,,,Finished,12.51,11.62,13.4,22.19,113.14,48.96,7.2,0.37,0,58.59,53.63,0.92,79.07,No Cavity,White,Moderately Firm,3,,Easy,0,Ellipsoid,0,0,0,0,5,0,Strongly Sloping,0,0,0,Hollow with Raised,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-10-02h,EP,ZI83,ZG_EP,Green,Commercial,Culled,21,2,10/06/2016,1608731,15,27,10,2,2,0,30-Aug-16,101.53,31,,,102.26,Destructive,8,17.1,,,,15/09/2016,8.4,Obovoid,YES,0.42,16.98,31/08/2016,12,0.6,,,,Finished,16.98,16.22,17.74,28.95,109.07,52.34,8.4,0.42,0,56.64,48.57,0.86,63.51,No Cavity,White,Slightly Firm,4,,Moderate,0,Obovoid,0,0,0,0,5,Square,Rounded,0,2,0,Hollow with Raised,1,30-Sep-16,hrpazs,5,5,6,5,2,Medium,Medium,No Dectectable Firmness,Good,,strats sweet bland acid kicks in ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-10-02i,EP,ZI83,ZG_EP,Green,Commercial,Culled,13,2,10/06/2016,1608787,7,7,,,,,,83.47,10,Fruit Weight (g),End,84.31,Destructive,8.9,17.6,,,,,,,,,,,,,,,,Finished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-10-03f,EP,ZI44,ZG_EP,Green,Commercial,Culled,17,2,14/06/2016,1609532,12,13,,,,,,101.54,17,Dry Matter (%),End,103.15,Destructive,7,15.38,,,,,,,,,,,,,,,,Finished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-10-03h,EP,ZI44,ZG_EP,Green,Commercial,Culled,16,2,10/06/2016,1608704,11,11,,,,,,139.67,15,Dry Matter (%),End,136.49,Destructive,9,15.87,,,,,,,,,,,,,,,,Finished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K10.01-10-04i,EP,ZK83,ZG_EP,Green,Commercial,Culled,6,1,31/05/2016,1606784,3,5,2,,,,,160.62,5,,,160.62,Predicted,12.67,18.14528443,,,,,,,,,,25/08/2016,12,0.31,,,,Finished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
